non-USA|-|2019|Research School of Astronomy &amp; Astrophysics, Australian National University, Canberra, ACT 2611, Australia; Centre of Excellence for Astronomy in Three Dimensions (ASTRO-3D), Australia|0|Krumholz, Mark Reuben|Krumholz, Mark R.
non-USA|-|2019|Research School of Astronomy and Astrophysics, The Australian National University, Canberra, ACT 2611, Australia; ARC Centre of Excellence for All-sky Astrophysics (CAASTRO), School of Physics, The University of Sydney, Sydney, NSW 2006, Australia|0|Onken, Christopher A.|Onken, C. A.
non-USA|-|2019|School of Earth and Space Sciences, Peking University, 100871 Beijing, China|0|He, Jin|He, J. S.
non-USA|-|2019|School of Physics, University of Bristol, HH Wills Physics Laboratory, Tyndall Avenue, Bristol BS8 1TL, UK|0|Leinhardt, Zoe Malka|Leinhardt, Zoe M.
non-USA|-|2019|Skobeltsyn Institute of Nuclear Physics, Lomonosov Moscow State University, Moscow, Russia|0|Belov, Konstantin V.|Belov, A.
non-USA|-|2019|South-Western Institute for Astronomy Research, Yunnan University, Kunming, Yunnan 650091, P. R. China; Department of Astronomy, China West Normal University, Nanchong 637009, P.R. China|0|Wang, Haiyan|Wang, H. -F.
USA|P|2019|Space Science Institute, 4750 Walnut Street, Suite 205, Boulder, CO 80301, United States of America|0|Pitman, Karly M.|Pitman, Karly M.
non-USA|-|2019|State Key Laboratory of Space Weather, National Space Science Center, Chinese Academy of Sciences, Beijing, 100190, People’s Republic of China|0|Chen, Tingdong|Chen, T.
non-USA|-|2019|The Chinese University of Hong Kong, Shatin, NT, Hong Kong|0|Li, Jian-Yang|Li, T. G. F.
non-USA|-|2019|The Chinese University of Hong Kong, Shatin, NT, Hong Kong|0|Li, Xianghua|Li, T. G. F.
non-USA|-|2019|The Chinese University of Hong Kong, Shatin, NT, Hong Kong|0|Wang, Gensheng|Wang, Y. F.
USA|F|2019|The Johns Hopkins University, Applied Physics Laboratory, 11100, Johns Hopkins Rd, United States|0|Seelos, Frank Peter, IV|Seelos, Frank P.
non-USA|-|2019|The Key Laboratory of Orogenic Belts and Crustal Evolution, Beijing Key Laboratory of Mineral Environmental Function, School of Earth and Space Sciences, Peking University, Beijing 100871, PR China|0|Wang, Xiao|Wang, Xiao
non-USA|-|2019|University of Alberta, Department of Physics 4-183 CCIS, Edmonton AB T6G 2E1, Canada|0|Rosolowsky, Erik William|Rosolowsky, Erik W.
non-USA|-|2019|University of Alberta, Department of Physics 4-183 CCIS, Edmonton AB T6G 2E1, Canada|0|Rosolowsky, Erik William|Rosolowsky, Erik W.
non-USA|-|2019|University of Leicester, Department of Physics and Astronomy, Leicester, LE1 7RH, UK|0|Page, Kelly A.|Page, K.
non-USA|-|2019|Yunnan Observatories (YNAO), Chinese Academy of Sciences, Kunming 650216, China; Key Laboratory of the Structure and Evolution of Celestial Objects, Chinese Academy of Sciences, Kunming 650216, China; CAS Key Laboratory of Planetary Sciences, Nanjing 210008, China|0|Zhang, Xiaoling|Zhang, X. L.
non-USA|-|2019|affiliation-id="S2212686418301183-b096c71437368ad584fff69404649f31"Department of Physics, BK21 Physics Research Division, Institute of Basic Science Sungkyunkwan University, Suwon 16419, South Korea|0|Lee, Seokcheon|Lee, Seokcheon
