USA|2019|USRA/SOFIA, NASA Ames Research Center, Mail Stop 232-12, Building N232, PO Box 1, Moffett Field, CA, 94035-0001, USA|0|Chambers, Edward T.|Chambers, E.
USA|2019|HL Dodge Department of Physics Astronomy, University of Oklahoma, Norman, OK 73019, USA|0|Kaib, Nathan A.|Kaib, Nathan A.
USA|2019|Department of Physics and Astronomy, West Virginia University, Morgantown, WV 26506, USA|0|Anderson, Loren D.|Anderson, Loren D.
USA|2019|Department of Geology and Physics, University of Southern Indiana, Evansville, IN 47712, USA|0|Greenwood, Eric Sean|Greenwood, Eric
non-USA|2019|Department of Physics, Presidency University, 86/1 College street, Kolkata-700073, WB, India|0|Chatterjee, Ritaban|Chatterjee, Ritaban
USA|2019|Department of Physics, California Polytechnic State University, San Luis Obispo, CA, USA|1|Wissel, Stephanie Ann|Wissel, S. A.
non-USA|2017|Sydney Institute for Astronomy, School of Physics, The University of Sydney, NSW 2006, Australia|0|Purcell, Christopher Wayne|Purcell, C.
USA|2016|LIGO, California Institute of Technology, Pasadena, California 91125, USA|0|Fotopoulos, Nickolas V.|Fotopoulos, N.
non-USA|2019|Xinjiang Astronomical Observatory, Chinese Academy of Sciences, Urumqi 830011, China|0|Li, Yun|Liu, J. Z.
USA|2016|Formerly at Los Alamos National Laboratory, Los Alamos, NM 87545, USA|0|Yirak, Kristopher T.|Yirak, K.
USA|2018|Department of Physics, University of Wisconsin-Madison, Madison, WI 53706, USA|2|Palladino, Kimberly J.|Palladino, K. J.
non-USA|2016|German Aerospace Center (DLR-DFD), 82234 Wessling, Germany|0|Kramer, Roban Hultman|Kramer, R.
non-USA|2019|Departamento de Ciencias Físicas, Universidad Andres Bello, Fernandez Concha 700, Las Condes 7591538, Santiago, Región Metropolitana, Chile|0|Nantais, Julie Beth|Nantais, J.
USA|2019|Department of Chemistry and Physics, Roger Williams University, One Old Ferry Road, Bristol, RI, 02809, USA|0|Updike, Adria C.|Updike, A. C.
non-USA|2019|Italian Space Agency, Via del Politecnico snc, I-00133 Roma, Italy|0|Brandt, Theresa J.|Brandt, T. J.
USA|2017|Institute for Theory and Computation, Center for Astrophysics, Harvard University, Cambridge, MA 02138, USA|0|Edmon, Paul Pretzer|Edmon, P.
USA|2019|CAS Key Laboratory of Geospace Environment, Department of Geophysics and Planetary Sciences, University of Science and Technology of China, Hefei, China; CAS Center for Excellence in Comparative Planetology, Hefei, China; Center for Space Physics, Boston University, Boston, MA USA|0|Teng, Stacy H.|Teng, S.
USA|2015|Department of Physics, Brown University, Providence, Rhode Island USA|0|Vinokurov, Yury|Vinokurov, Y.
non-USA|2018|Marshall Space Flight Center, Redstone Arsenal, United States|0|Rachmeler, L. A.|Rachmeler, Laurel A.
USA|2019|Department of Physics and Astronomy and CIERA, Northwestern University, 2145 Sheridan Road, Evanston, IL 60208, USA|0|Faucher-Giguere, Claude-Andre|Faucher-Giguere, Claude-Andre
USA|2017|Department of Physics, University of California, Berkeley, CA 94720, USA|0|Stebor, Nathan Christopher|Stebor, N.
USA|2018|Boston University, Boston, USA|0|Richardson, Charles Doc|Richardson, C.
USA|2019|University of Washington Bothell, Bothell, WA 98011, USA|0|Key, Joey Shapiro|Key, J. S.
USA|2018|Physical and Environmental Sciences, Colorado Mesa University, Grand Junction, CO, 81501, USA|0|Workman, Jared C.|Workman, Jared
USA|2015|Department of Physics, University of North Carolina at Chapel Hill, Chapel Hill, North Carolina 27599, USA and Triangle Universities Nuclear Laboratory, Durham, North Carolina 27708, USA|2|Bertone, Peter Felix|Bertone, P. F.
USA|2017|The Observatories of the Carnegie Institution for Science, 813 Santa Barbara St., Pasadena, CA 91101, USA|0|Colucci, Janet E.|Colucci, Janet E.
USA|2018|NASA Astrobiology Institute—Virtual Planetary Laboratory Lead Team, USA.; Department of Terrestrial Magnetism, Carnegie Institution for Science, Washington, DC|1|Driscoll, Peter E.|Driscoll, Peter E.
USA|2016|Department of Chemistry and Physics, Augusta University, Augusta, GA 30912, USA|0|Newton, Joseph|Newton, Joseph R.
USA|2017|Department of Chemistry, Eastern Kentucky University, Richmond, KY 40475, USA|0|Quan, Donghui|Quan, Donghui
USA|2018|Center for Earth and Planetary Studies, Smithsonian Institution, MRC 315, PO Box 37012, Washington, DC 20013-7012, USA|0|Campbell, Bruce A.|Campbell, Bruce A.
USA|2019|Department of Astronomy, Harvard University, Cambridge, MA 02138, USA|0|Conroy, Charles F.|Conroy, C.
non-USA|2017|Laboratory for Atmospheric and Space Physics, University of Colorado, Boulder, CO, United States|0|Chandran, Amal|Chandran, A.
USA|2019|Department of Science, Borough of Manhattan Community College, City University of New York, New York, NY 10007, USA; Department of Astrophysics, American Museum of Natural History, New York, NY 10024, USA|0|Minor, Quinn Eliot|Minor, Quinn
non-USA|2017|Department of Space Flight Systems, ISAS/JAXA, Sagamihara, Kanagawa, Japan|0|Campagnola, Stefano|Campagnola, Stefano
USA|2017|Trull School of Sciences and Mathematics Schreiner University 2100 Memorial Blvd. Kerrville, TX 78028, USA|0|Arvidsson, Kim|Arvidsson, Kim
non-USA|2019|Jet Propulsion Laboratory, California Institute of Technology, Pasadena, California|1|Diniega, Serina|Diniega, Serina
USA|2015|Department of Geological Sciences, University of Idaho, 875 Perimeter Drive, MS 3022, Moscow, ID 83844-3022, USA; &gt;Present address: ConocoPhillips Company, 600 N. Dairy Ashford, Houston, TX 77079, USA|0|Nahm, Amanda L.|Nahm, Amanda L.
USA|2017|The Center for Exploration of Energy and Matter, Indiana University, Bloomington, IN 47405, USA|0|Postnikov, Sergey|Postnikov, S.
USA|2017|Department of Climate and Space Sciences and Engineering, University of Michigan, Ann Arbor, Michigan USA; Department of Electrical and Computer Engineering, University of Illinois at Urbana-Champaign, Urbana-Champaign, Illinois USA|0|Ilie, Raluca|Ilie, Raluca
USA|2018|Department of Physics, University of Illinois at Urbana-Champaign, Urbana, Illinois 61801, USA|0|Adshead, Peter J.|Adshead, Peter
USA|2010|Department of Earth and Planetary Sciences, Washington University in St. Louis, St. Louis, Missouri, USA|1|Lichtenberg, Kimberly Ann|Lichtenberg, K. A.
USA|2018|Department of Physics, Princeton University, Princeton, NJ, USA|0|Fraisse, Aurelien Alexandre|Fraisse, A. A.
USA|2018|Kavli Institute for Cosmological Physics, University of Chicago, 5640 South Ellis Avenue, Chicago, IL 60637, USA; Department of Astronomy and Astrophysics, University of Chicago, 5640 South Ellis Avenue, Chicago, IL 60637, USA|0|High, Fredrick William|High, F. W.
USA|2017|Dept. of Physics, University of Maryland, College Park, MD 20742, USA|0|Huelsnitz, Warren|Huelsnitz, W.
USA|2019|The Johns Hopkins University, Homewood Campus, Baltimore, MD 21218, USA|0|Yukita, Mihoko|Yukita, Mihoko
USA|2019|Jet Propulsion Laboratory, California Institute of Technology, 4800 Oak Grove Dr., Pasadena, CA 91109, USA; Physics Department, Center for Education and Research in Cosmology and Astrophysics, Case Western Reserve University, Cleveland, OH 44106, USA|0|Staniszewski, Zak|Staniszewski, Z.
non-USA|2017|Department of Physics, Cornell University, Ithaca, New York, U.S.A.|0|Hartman, Thomas Edward|Hartman, Thomas
USA|2019|National Radio Astronomy Observatory, 1003 Lopezville Road, Socorro, NM 87801, USA|0|Kimball, Amy E.|Kimball, Amy
USA|2018|Harvard-Smithsonian Center for Astrophysics, 60 Garden St, Cambridge, MA 02138, USA|0|McBride, Cameron Keith|McBride, Cameron K.
-|2015|-|4|Slater, Stephanie Jean|Slater, Stephanie J.
non-USA|2019|Istituto Nazionale di Fisica Nucleare, Sezione di Padova, I-35131 Padova, Italy ; Department of Physics and Astronomy, University of Padova, Vicolo Osservatorio 3, I-35122 Padova, Italy|0|Chen, Shih-Hung|Chen, S.
non-USA|2019|School of Geography and Ocean Science, Nanjing University, Nanjing 210023, China|0|Lu, Yu|Lu, Yu
USA|2019|Space Sciences Laboratory, University of California, Berkeley, USA|0|Pulupa, Marc Peter|Pulupa, M.
non-USA|2018|Department of Physics, Lancaster University, Bailrigg, Lancaster LA1 4 YB, UK|0|Ray, Licia Colette|Ray, L. C.
USA|2016|Wisconsin IceCube Particle Astrophysics Center (WIPAC) and Department of Physics, University of Wisconsin-Madison, Madison, WI, USA; Physics Division, Los Alamos National Laboratory, Los Alamos, NM, USA;|0|Imran, Asif|Imran, A.
USA|2019|Computational Physics and Methods Group (CCS-2), Los Alamos National Laboratory, Los Alamos, NM 87544, USA|1|Jones, Sarah|Jones, S. W.
non-USA|2018|Departamento de Astronomía, Universidad de Chile, Camino del Observatorio 1515, Las Condes, Santiago, Chile ; Millennium Institute of Astrophysics, Chile|0|Fuentes, Cesar I.|Fuentes, C.
non-USA|2018|Research Support Instruments, Lanham, MD 20706, United States of America ;;|0|Beresnyak, Andrey|Beresnyak, Andrey
USA|2019|Virtual Planetary Laboratory, Seattle, WA 98195, USA ; Blue Marble Space Institute of Science, Seattle, WA 98154, USA|0|Haqq-Misra, Jacob|Haqq-Misra, J.
